#{"t_start": 1693773786.888829, "env_id": "None"}
r,l,t
0.0,1,20.015107
0.0,1,20.016944
0.0,1,20.01877
0.0,1,20.020672
0.0,1,20.0225
0.0,1,20.024319
0.0,1,20.026255
0.0,1,20.028324
0.0,1,20.030165
0.0,1,20.031985
0.0,1,20.033803
0.0,1,20.038033
0.0,1,20.039895
0.0,1,20.041772
0.0,1,20.043682
0.0,1,20.045734
0.0,1,20.047567
0.0,1,20.049404
0.0,1,20.05124
0.0,1,20.05314
0.0,1,20.054959
0.0,1,20.05678
0.0,1,20.05864
0.0,1,20.060653
0.0,1,20.06255
0.0,1,20.064389
0.0,1,20.066228
0.0,1,20.068148
0.0,1,20.069969
0.0,1,20.071786
0.0,1,20.0736
0.0,1,20.075559
0.0,1,20.077558
0.0,1,20.079455
0.0,1,20.08131
0.0,1,20.083239
0.0,1,20.085058
0.0,1,20.086886
0.0,1,20.088703
0.0,1,20.090605
0.0,1,20.092513
0.0,1,20.094419
0.0,1,20.096285
0.0,1,20.09822
0.0,1,20.100047
0.0,1,20.101863
0.0,1,20.103679
0.0,1,20.105573
0.0,1,20.107414
0.0,1,20.109279
0.0,1,20.111199
0.0,1,20.113223
0.0,1,20.115045
0.0,1,20.116863
0.0,1,20.118674
0.0,1,20.12058
0.0,1,20.122407
0.0,1,20.124235
0.0,1,20.126161
0.0,1,20.128219
0.0,1,20.130082
0.0,1,20.131907
0.0,1,20.133728
0.0,1,20.135629
0.0,1,20.13746
0.0,1,20.139285
0.0,1,20.141112
0.0,1,20.143068
0.0,1,20.145008
0.0,1,20.146873
0.0,1,20.148695
0.0,1,20.150625
0.0,1,20.15247
0.0,1,20.154298
0.0,1,20.156123
0.0,1,20.158023
0.0,1,20.15993
0.0,1,20.161833
0.0,1,20.163663
0.0,1,20.165599
0.0,1,20.16743
0.0,1,20.169259
0.0,1,20.171089
0.0,1,20.172969
0.0,1,20.174795
0.0,1,20.176704
0.0,1,20.178631
0.0,1,20.180597
0.0,1,20.182432
0.0,1,20.184263
0.0,1,20.186105
0.0,1,20.188
0.0,1,20.189835
0.0,1,20.191677
0.0,1,20.19356
0.0,1,20.195574
0.0,1,20.197434
0.0,1,20.199268
0.0,1,20.201094
0.0,1,20.202992
0.0,1,20.204826
0.0,1,20.206641
0.0,1,20.20848
0.0,1,20.210453
0.0,1,20.212369
0.0,1,20.214211
0.0,1,20.216054
0.0,1,20.217984
0.0,1,20.219802
0.0,1,20.221631
0.0,1,20.223453
0.0,1,20.228045
0.0,1,20.229979
0.0,1,20.23183
0.0,1,20.23369
0.0,1,20.235623
0.0,1,20.237465
0.0,1,20.239289
0.0,1,20.241121
0.0,1,20.243125
0.0,1,20.245098
0.0,1,20.246966
0.0,1,20.248815
0.0,1,20.25075
0.0,1,20.252583
0.0,1,20.254418
0.0,1,20.256249
0.0,1,20.25817
0.0,1,20.260093
0.0,1,20.262004
0.0,1,20.263854
0.0,1,20.265794
0.0,1,20.267631
0.0,1,20.269459
0.0,1,20.271295
0.0,1,20.273198
0.0,1,20.275082
0.0,1,20.277034
0.0,1,20.279008
0.0,1,20.280957
0.0,1,20.282807
0.0,1,20.284625
0.0,1,20.28645
0.0,1,20.288363
0.0,1,20.290211
0.0,1,20.292103
0.0,1,20.294017
0.0,1,20.296046
0.0,1,20.297879
0.0,1,20.299715
0.0,1,20.301555
0.0,1,20.303453
0.0,1,20.305299
0.0,1,20.307141
0.0,1,20.30906
0.0,1,20.311135
0.0,1,20.312994
0.0,1,20.31482
0.0,1,20.316654
0.0,1,20.31857
0.0,1,20.320409
0.0,1,20.322251
0.0,1,20.32409
0.0,1,20.326085
0.0,1,20.327994
0.0,1,20.329851
0.0,1,20.331673
0.0,1,20.333626
0.0,1,20.335472
0.0,1,20.337304
0.0,1,20.339147
0.0,1,20.341056
0.0,1,20.342977
0.0,1,20.344905
0.0,1,20.346778
0.0,1,20.348718
0.0,1,20.350564
0.0,1,20.352399
0.0,1,20.354233
0.0,1,20.356138
0.0,1,20.358015
0.0,1,20.359896
0.0,1,20.361766
0.0,1,20.363728
0.0,1,20.365564
0.0,1,20.367416
0.0,1,20.369256
0.0,1,20.37115
0.0,1,20.372984
0.0,1,20.374837
0.0,1,20.376768
0.0,1,20.378842
0.0,1,20.380693
0.0,1,20.382529
0.0,1,20.384373
0.0,1,20.386271
0.0,1,20.388102
0.0,1,20.389929
0.0,1,20.391813
0.0,1,20.393924
0.0,1,20.395815
0.0,1,20.397667
0.0,1,20.399503
0.0,1,20.401422
0.0,1,20.403259
0.0,1,20.405081
0.0,1,20.406935
0.0,1,20.408875
0.0,1,20.410819
0.0,1,20.412716
0.0,1,20.41457
0.0,1,20.418747
0.0,1,20.420594
0.0,1,20.422422
0.0,1,20.424251
0.0,1,20.426256
0.0,1,20.428189
0.0,1,20.430071
0.0,1,20.432002
0.0,1,20.43416
0.0,1,20.436142
0.0,1,20.438116
0.0,1,20.440081
0.0,1,20.442174
0.0,1,20.444157
0.0,1,20.446143
0.0,1,20.448125
0.0,1,20.450249
0.0,1,20.45222
0.0,1,20.454133
0.0,1,20.456113
0.0,1,20.45825
0.0,1,20.460256
0.0,1,20.46227
0.0,1,20.464193
0.0,1,20.466137
0.0,1,20.46798
0.0,1,20.469816
0.0,1,20.471656
0.0,1,20.473553
0.0,1,20.475442
0.0,1,20.477356
0.0,1,20.479257
0.0,1,20.4812
0.0,1,20.483037
0.0,1,20.484859
0.0,1,20.486696
0.0,1,20.488607
0.0,1,20.490437
0.0,1,20.49234
0.0,1,20.494251
0.0,1,20.49628
0.0,1,20.498115
0.0,1,20.499959
0.0,1,20.501785
0.0,1,20.503703
0.0,1,20.50553
0.0,1,20.507364
0.0,1,20.509258
0.0,1,20.511353
0.0,1,20.51323
0.0,1,20.515078
0.0,1,20.516907
0.0,1,20.51882
0.0,1,20.520655
0.0,1,20.522486
0.0,1,20.524333
0.0,1,20.526319
0.0,1,20.528229
0.0,1,20.530094
0.0,1,20.531924
0.0,1,20.533853
0.0,1,20.535699
0.0,1,20.537541
0.0,1,20.539373
0.0,1,20.541282
0.0,1,20.543185
0.0,1,20.545098
0.0,1,20.546948
0.0,1,20.548891
0.0,1,20.550744
0.0,1,20.552581
0.0,1,20.554402
0.0,1,20.556294
0.0,1,20.558152
0.0,1,20.560038
0.0,1,20.56191
0.0,1,20.563842
0.0,1,20.56569
0.0,1,20.567533
0.0,1,20.569365
0.0,1,20.571262
0.0,1,20.573085
0.0,1,20.574942
0.0,1,20.576849
0.0,1,20.578863
0.0,1,20.580705
0.0,1,20.582534
0.0,1,20.584355
0.0,1,20.586257
0.0,1,20.588093
0.0,1,20.589919
0.0,1,20.591768
0.0,1,20.593744
0.0,1,20.595681
0.0,1,20.597532
0.0,1,20.599355
0.0,1,20.601327
0.0,1,20.603156
0.0,1,20.604983
0.0,1,20.606812
0.0,1,20.611519
0.0,1,20.613425
0.0,1,20.615283
0.0,1,20.617133
0.0,1,20.619084
0.0,1,20.62092
0.0,1,20.622761
0.0,1,20.624596
0.0,1,20.626581
0.0,1,20.628514
0.0,1,20.630378
0.0,1,20.632218
0.0,1,20.634158
0.0,1,20.635996
0.0,1,20.637837
0.0,1,20.639672
0.0,1,20.641595
0.0,1,20.643514
0.0,1,20.645483
0.0,1,20.647325
0.0,1,20.649264
0.0,1,20.651097
0.0,1,20.652927
0.0,1,20.654764
0.0,1,20.656673
0.0,1,20.658532
0.0,1,20.660452
0.0,1,20.662355
0.0,1,20.664299
0.0,1,20.666159
0.0,1,20.667993
0.0,1,20.669819
0.0,1,20.671722
0.0,1,20.67356
0.0,1,20.675427
0.0,1,20.677363
0.0,1,20.679384
0.0,1,20.681219
0.0,1,20.683058
0.0,1,20.684896
0.0,1,20.686797
0.0,1,20.68864
0.0,1,20.69047
0.0,1,20.69237
0.0,1,20.694453
0.0,1,20.696321
0.0,1,20.698153
0.0,1,20.699986
0.0,1,20.701893
0.0,1,20.703725
0.0,1,20.705562
0.0,1,20.707397
0.0,1,20.709345
0.0,1,20.711312
0.0,1,20.713222
0.0,1,20.71506
0.0,1,20.717011
0.0,1,20.718845
0.0,1,20.720674
0.0,1,20.722508
0.0,1,20.724404
0.0,1,20.726309
0.0,1,20.728214
0.0,1,20.730074
0.0,1,20.732029
0.0,1,20.733866
0.0,1,20.735698
0.0,1,20.737522
0.0,1,20.739432
0.0,1,20.741269
0.0,1,20.743178
0.0,1,20.745129
0.0,1,20.747081
0.0,1,20.748914
0.0,1,20.750755
0.0,1,20.752594
0.0,1,20.754496
0.0,1,20.756332
0.0,1,20.758192
0.0,1,20.760093
0.0,1,20.762172
0.0,1,20.764013
0.0,1,20.76584
0.0,1,20.767677
0.0,1,20.769587
0.0,1,20.771424
0.0,1,20.77326
0.0,1,20.775147
0.0,1,20.777274
0.0,1,20.779165
0.0,1,20.780994
0.0,1,20.782827
0.0,1,20.784746
0.0,1,20.786583
0.0,1,20.78842
0.0,1,20.790252
0.0,1,20.792184
0.0,1,20.79411
0.0,1,20.796037
0.0,1,20.797916
0.0,1,20.80213
0.0,1,20.803976
0.0,1,20.805799
0.0,1,20.80764
0.0,1,20.80962
0.0,1,20.811596
0.0,1,20.813463
0.0,1,20.815284
0.0,1,20.81723
0.0,1,20.819065
0.0,1,20.820885
0.0,1,20.8227
0.0,1,20.824622
0.0,1,20.826517
0.0,1,20.828455
0.0,1,20.830303
0.0,1,20.832235
0.0,1,20.834067
0.0,1,20.835906
0.0,1,20.83774
0.0,1,20.839637
0.0,1,20.841495
0.0,1,20.843383
0.0,1,20.845315
0.0,1,20.847276
0.0,1,20.849103
0.0,1,20.850923
0.0,1,20.852763
0.0,1,20.854651
0.0,1,20.856476
0.0,1,20.858331
0.0,1,20.860223
0.0,1,20.862301
0.0,1,20.864134
0.0,1,20.865953
0.0,1,20.867771
0.0,1,20.869689
0.0,1,20.87151
0.0,1,20.873338
0.0,1,20.875192
0.0,1,20.877167
0.0,1,20.879094
0.0,1,20.880922
0.0,1,20.882744
0.0,1,20.884673
0.0,1,20.886505
0.0,1,20.888333
0.0,1,20.89016
0.0,1,20.892099
0.0,1,20.894039
0.0,1,20.895936
0.0,1,20.897779
0.0,1,20.899713
0.0,1,20.901546
0.0,1,20.903364
0.0,1,20.905188
0.0,1,20.907086
0.0,1,20.908984
0.0,1,20.910948
0.0,1,20.912809
0.0,1,20.914745
0.0,1,20.916575
0.0,1,20.918405
0.0,1,20.920234
0.0,1,20.922118
0.0,1,20.923946
0.0,1,20.925844
0.0,1,20.927762
0.0,1,20.9298
0.0,1,20.931801
0.0,1,20.933768
0.0,1,20.935732
0.0,1,20.937839
0.0,1,20.939798
0.0,1,20.941755
0.0,1,20.943733
0.0,1,20.945848
0.0,1,20.947832
0.0,1,20.949821
0.0,1,20.951763
0.0,1,20.953886
0.0,1,20.9559
0.0,1,20.957871
0.0,1,20.959866
0.0,1,20.962069
0.0,1,20.963946
0.0,1,20.965767
0.0,1,20.967605
0.0,1,20.969517
0.0,1,20.971351
0.0,1,20.973182
0.0,1,20.975039
0.0,1,20.977038
0.0,1,20.978969
0.0,1,20.980805
0.0,1,20.982648
0.0,1,20.98459
0.0,1,20.986432
0.0,1,20.988265
0.0,1,20.990099
0.0,1,20.994833
0.0,1,20.996743
0.0,1,20.998591
0.0,1,21.000433
0.0,1,21.002377
0.0,1,21.004227
0.0,1,21.006072
0.0,1,21.007944
0.0,1,21.009929
0.0,1,21.011902
0.0,1,21.013739
0.0,1,21.015579
0.0,1,21.01755
0.0,1,21.019387
0.0,1,21.021226
0.0,1,21.023062
0.0,1,21.025007
0.0,1,21.026953
0.0,1,21.028849
0.0,1,21.030692
0.0,1,21.032634
0.0,1,21.034463
0.0,1,21.036298
0.0,1,21.038136
0.0,1,21.040036
0.0,1,21.041881
0.0,1,21.043796
0.0,1,21.045778
0.0,1,21.047727
0.0,1,21.049565
0.0,1,21.051394
0.0,1,21.053242
0.0,1,21.055146
0.0,1,21.056977
0.0,1,21.058876
0.0,1,21.060846
0.0,1,21.062845
0.0,1,21.064668
0.0,1,21.066503
0.0,1,21.068336
0.0,1,21.070239
0.0,1,21.072069
0.0,1,21.073904
0.0,1,21.075806
0.0,1,21.077925
0.0,1,21.07979
0.0,1,21.081615
0.0,1,21.083447
0.0,1,21.085343
0.0,1,21.087172
0.0,1,21.089
0.0,1,21.09083
0.0,1,21.092786
0.0,1,21.094773
0.0,1,21.096647
0.0,1,21.098472
0.0,1,21.100414
0.0,1,21.102249
0.0,1,21.104076
0.0,1,21.105896
0.0,1,21.107799
0.0,1,21.109723
0.0,1,21.111722
0.0,1,21.113563
0.0,1,21.115504
0.0,1,21.117338
0.0,1,21.11917
0.0,1,21.12099
0.0,1,21.122894
0.0,1,21.12477
0.0,1,21.126666
0.0,1,21.128599
0.0,1,21.130536
0.0,1,21.13236
0.0,1,21.134195
0.0,1,21.136022
0.0,1,21.137927
0.0,1,21.13975
0.0,1,21.1416
0.0,1,21.143531
0.0,1,21.145519
0.0,1,21.14735
0.0,1,21.149177
0.0,1,21.151003
0.0,1,21.1529
0.0,1,21.154721
0.0,1,21.156547
0.0,1,21.158401
0.0,1,21.160396
0.0,1,21.16236
0.0,1,21.164197
0.0,1,21.166022
0.0,1,21.167971
0.0,1,21.169804
0.0,1,21.171635
0.0,1,21.173461
0.0,1,21.175377
0.0,1,21.177308
0.0,1,21.179232
0.0,1,21.181075
0.0,1,21.18534
0.0,1,21.187225
0.0,1,21.189068
0.0,1,21.190898
0.0,1,21.192904
0.0,1,21.194853
0.0,1,21.196726
0.0,1,21.198588
0.0,1,21.200535
0.0,1,21.202368
0.0,1,21.204206
0.0,1,21.206039
0.0,1,21.207949
0.0,1,21.209877
0.0,1,21.211806
0.0,1,21.21364
0.0,1,21.215605
0.0,1,21.217442
0.0,1,21.219282
0.0,1,21.221119
0.0,1,21.223016
0.0,1,21.224856
0.0,1,21.226768
0.0,1,21.228727
0.0,1,21.230678
0.0,1,21.232532
0.0,1,21.234365
0.0,1,21.236199
0.0,1,21.238104
0.0,1,21.239931
0.0,1,21.241784
0.0,1,21.243694
0.0,1,21.245734
0.0,1,21.247578
0.0,1,21.24942
0.0,1,21.251253
0.0,1,21.253153
0.0,1,21.255007
0.0,1,21.256832
0.0,1,21.258703
0.0,1,21.260743
0.0,1,21.262647
0.0,1,21.26449
0.0,1,21.266337
0.0,1,21.268267
0.0,1,21.270093
0.0,1,21.271924
0.0,1,21.273742
0.0,1,21.275727
0.0,1,21.277733
0.0,1,21.279604
0.0,1,21.281439
0.0,1,21.283381
0.0,1,21.285207
0.0,1,21.28703
0.0,1,21.288866
0.0,1,21.290768
0.0,1,21.292684
0.0,1,21.294618
0.0,1,21.296478
0.0,1,21.298413
0.0,1,21.300251
0.0,1,21.302074
0.0,1,21.303892
0.0,1,21.305805
0.0,1,21.307644
0.0,1,21.30955
0.0,1,21.311489
0.0,1,21.313461
0.0,1,21.315292
0.0,1,21.317126
0.0,1,21.318945
0.0,1,21.320872
0.0,1,21.322719
0.0,1,21.324559
0.0,1,21.326467
0.0,1,21.328537
0.0,1,21.330367
0.0,1,21.332188
0.0,1,21.334024
0.0,1,21.335936
0.0,1,21.337771
0.0,1,21.339613
0.0,1,21.341467
0.0,1,21.343438
0.0,1,21.34541
0.0,1,21.347241
0.0,1,21.349069
0.0,1,21.351018
0.0,1,21.352852
0.0,1,21.354685
0.0,1,21.356523
0.0,1,21.358471
0.0,1,21.360443
0.0,1,21.362337
0.0,1,21.364159
0.0,1,21.366104
0.0,1,21.367957
0.0,1,21.369791
0.0,1,21.371625
0.0,1,21.375915
0.0,1,21.377948
0.0,1,21.379799
0.0,1,21.381626
0.0,1,21.383566
0.0,1,21.385422
0.0,1,21.387245
0.0,1,21.389071
0.0,1,21.390972
0.0,1,21.392879
0.0,1,21.394852
0.0,1,21.396732
0.0,1,21.398675
0.0,1,21.400504
0.0,1,21.40233
0.0,1,21.404149
0.0,1,21.406039
0.0,1,21.40788
0.0,1,21.409782
0.0,1,21.411693
0.0,1,21.413658
0.0,1,21.415486
0.0,1,21.417315
0.0,1,21.419142
0.0,1,21.42104
0.0,1,21.42286
0.0,1,21.424705
0.0,1,21.426611
0.0,1,21.428688
0.0,1,21.430524
0.0,1,21.432356
0.0,1,21.434175
0.0,1,21.436068
0.0,1,21.437894
0.0,1,21.439808
0.0,1,21.441807
0.0,1,21.44392
0.0,1,21.445915
0.0,1,21.447906
0.0,1,21.449924
0.0,1,21.452028
0.0,1,21.453991
0.0,1,21.455953
0.0,1,21.457917
0.0,1,21.460026
0.0,1,21.462041
0.0,1,21.464052
0.0,1,21.466043
0.0,1,21.468194
0.0,1,21.470181
0.0,1,21.472137
0.0,1,21.474005
0.0,1,21.476045
0.0,1,21.47804
0.0,1,21.47991
0.0,1,21.481739
0.0,1,21.483671
0.0,1,21.485508
0.0,1,21.487334
0.0,1,21.489156
0.0,1,21.49109
0.0,1,21.49298
0.0,1,21.494913
0.0,1,21.49674
0.0,1,21.498668
0.0,1,21.50051
0.0,1,21.502335
0.0,1,21.504149
0.0,1,21.506036
0.0,1,21.507867
0.0,1,21.509774
0.0,1,21.511766
0.0,1,21.51381
0.0,1,21.515716
0.0,1,21.517556
0.0,1,21.519377
0.0,1,21.521259
0.0,1,21.523079
0.0,1,21.524924
0.0,1,21.526829
0.0,1,21.528913
0.0,1,21.530747
0.0,1,21.532567
0.0,1,21.534383
0.0,1,21.536289
0.0,1,21.538111
0.0,1,21.539937
0.0,1,21.541796
0.0,1,21.543777
0.0,1,21.545702
0.0,1,21.547534
0.0,1,21.549356
0.0,1,21.551278
0.0,1,21.553104
0.0,1,21.554949
0.0,1,21.55677
0.0,1,21.55869
0.0,1,21.560601
0.0,1,21.562496
0.0,1,21.564327
0.0,1,21.568597
0.0,1,21.570459
0.0,1,21.572289
0.0,1,21.574124
0.0,1,21.57613
0.0,1,21.578085
0.0,1,21.57997
0.0,1,21.581795
0.0,1,21.583746
0.0,1,21.585575
0.0,1,21.587421
0.0,1,21.589247
0.0,1,21.591143
0.0,1,21.593088
0.0,1,21.594998
0.0,1,21.59682
0.0,1,21.598767
0.0,1,21.600606
0.0,1,21.602434
0.0,1,21.604266
0.0,1,21.606155
0.0,1,21.607998
0.0,1,21.609906
0.0,1,21.61185
0.0,1,21.613815
0.0,1,21.61566
0.0,1,21.617499
0.0,1,21.619326
0.0,1,21.621228
0.0,1,21.623051
0.0,1,21.624891
0.0,1,21.62682
0.0,1,21.628934
0.0,1,21.63077
0.0,1,21.632613
0.0,1,21.634448
0.0,1,21.636345
0.0,1,21.638175
0.0,1,21.639996
0.0,1,21.641848
0.0,1,21.64384
0.0,1,21.645776
0.0,1,21.647614
0.0,1,21.649459
0.0,1,21.651373
0.0,1,21.653193
0.0,1,21.655021
0.0,1,21.656856
0.0,1,21.658813
0.0,1,21.660746
0.0,1,21.662646
0.0,1,21.664474
0.0,1,21.66641
0.0,1,21.668242
0.0,1,21.670064
0.0,1,21.671881
0.0,1,21.673797
0.0,1,21.675707
0.0,1,21.677683
0.0,1,21.679554
0.0,1,21.681492
0.0,1,21.683317
0.0,1,21.685139
0.0,1,21.686964
0.0,1,21.688869
0.0,1,21.690714
0.0,1,21.692623
0.0,1,21.694628
0.0,1,21.696598
0.0,1,21.698428
0.0,1,21.700255
0.0,1,21.702073
0.0,1,21.703973
0.0,1,21.7058
0.0,1,21.707636
0.0,1,21.709545
0.0,1,21.711594
0.0,1,21.713442
0.0,1,21.71528
0.0,1,21.71711
0.0,1,21.719022
0.0,1,21.72086
0.0,1,21.722689
0.0,1,21.724533
0.0,1,21.726527
0.0,1,21.728448
0.0,1,21.73028
0.0,1,21.732099
0.0,1,21.734041
0.0,1,21.735888
0.0,1,21.737722
0.0,1,21.739555
0.0,1,21.741455
0.0,1,21.743348
0.0,1,21.7453
0.0,1,21.747134
0.0,1,21.749082
0.0,1,21.75092
0.0,1,21.752757
0.0,1,21.754589
0.0,1,21.758843
0.0,1,21.760788
0.0,1,21.762719
0.0,1,21.76455
0.0,1,21.766492
0.0,1,21.768319
0.0,1,21.770142
0.0,1,21.77197
0.0,1,21.77386
0.0,1,21.775777
0.0,1,21.77771
0.0,1,21.77955
0.0,1,21.7815
0.0,1,21.783321
0.0,1,21.785146
0.0,1,21.786972
0.0,1,21.788867
0.0,1,21.790679
0.0,1,21.792584
0.0,1,21.794507
0.0,1,21.796444
0.0,1,21.79828
0.0,1,21.800101
0.0,1,21.801919
0.0,1,21.803827
0.0,1,21.805657
0.0,1,21.807482
0.0,1,21.80938
0.0,1,21.811423
0.0,1,21.813274
0.0,1,21.815106
0.0,1,21.816936
0.0,1,21.818832
0.0,1,21.820665
0.0,1,21.822479
0.0,1,21.824295
0.0,1,21.826271
0.0,1,21.828191
0.0,1,21.830019
0.0,1,21.831848
0.0,1,21.833781
0.0,1,21.835602
0.0,1,21.837437
0.0,1,21.839258
0.0,1,21.841175
0.0,1,21.843057
0.0,1,21.84501
0.0,1,21.846876
0.0,1,21.848828
0.0,1,21.850654
0.0,1,21.852474
0.0,1,21.854295
0.0,1,21.856186
0.0,1,21.858009
0.0,1,21.859913
0.0,1,21.861879
0.0,1,21.863828
0.0,1,21.865662
0.0,1,21.867483
0.0,1,21.869305
0.0,1,21.871201
0.0,1,21.873022
0.0,1,21.874864
0.0,1,21.876776
0.0,1,21.878863
0.0,1,21.880706
0.0,1,21.882542
0.0,1,21.884364
0.0,1,21.886259
0.0,1,21.88809
0.0,1,21.889906
0.0,1,21.891745
0.0,1,21.893725
0.0,1,21.895666
0.0,1,21.897496
0.0,1,21.899318
0.0,1,21.901249
0.0,1,21.90307
0.0,1,21.904926
0.0,1,21.906744
0.0,1,21.908661
0.0,1,21.910565
0.0,1,21.912447
0.0,1,21.914272
0.0,1,21.916207
0.0,1,21.918034
0.0,1,21.919848
0.0,1,21.921679
0.0,1,21.923569
0.0,1,21.925432
0.0,1,21.927369
0.0,1,21.929264
0.0,1,21.931196
0.0,1,21.933031
0.0,1,21.934848
0.0,1,21.936657
0.0,1,21.938554
0.0,1,21.940376
0.0,1,21.94226
0.0,1,21.944224
0.0,1,21.948591
0.0,1,21.950464
0.0,1,21.952307
0.0,1,21.954146
0.0,1,21.956064
0.0,1,21.957933
0.0,1,21.959834
0.0,1,21.961767
0.0,1,21.963733
0.0,1,21.965582
0.0,1,21.967426
0.0,1,21.969272
0.0,1,21.971183
0.0,1,21.973014
0.0,1,21.974864
0.0,1,21.976768
0.0,1,21.978871
0.0,1,21.980722
0.0,1,21.982552
0.0,1,21.984385
0.0,1,21.986293
0.0,1,21.988121
0.0,1,21.989964
0.0,1,21.991819
0.0,1,21.993805
0.0,1,21.995737
0.0,1,21.997589
0.0,1,21.999419
0.0,1,22.001368
0.0,1,22.003205
0.0,1,22.005026
0.0,1,22.006856
0.0,1,22.008796
0.0,1,22.010716
0.0,1,22.012603
0.0,1,22.014445
0.0,1,22.016397
0.0,1,22.018238
0.0,1,22.020095
0.0,1,22.021928
0.0,1,22.023837
0.0,1,22.025731
0.0,1,22.027701
0.0,1,22.029591
0.0,1,22.031553
0.0,1,22.033383
0.0,1,22.035232
0.0,1,22.037054
0.0,1,22.038968
0.0,1,22.040811
0.0,1,22.042728
0.0,1,22.044642
0.0,1,22.046608
0.0,1,22.048446
0.0,1,22.050275
0.0,1,22.052099
0.0,1,22.054019
0.0,1,22.055846
0.0,1,22.057684
0.0,1,22.059615
0.0,1,22.061765
0.0,1,22.063806
0.0,1,22.065777
0.0,1,22.067739
0.0,1,22.069842
0.0,1,22.071814
0.0,1,22.073784
0.0,1,22.075757
0.0,1,22.077864
0.0,1,22.079854
0.0,1,22.081825
0.0,1,22.083774
0.0,1,22.08591
0.0,1,22.087929
0.0,1,22.089924
0.0,1,22.091914
0.0,1,22.094083
0.0,1,22.095975
0.0,1,22.097806
0.0,1,22.099657
0.0,1,22.101589
0.0,1,22.103423
0.0,1,22.105258
0.0,1,22.107098
0.0,1,22.109079
0.0,1,22.110981
0.0,1,22.112834
0.0,1,22.114664
0.0,1,22.11661
0.0,1,22.118454
0.0,1,22.120282
0.0,1,22.12211
0.0,1,22.124013
0.0,1,22.125932
0.0,1,22.12783
0.0,1,22.129669
0.0,1,22.131621
0.0,1,22.133454
0.0,1,22.135299
0.0,1,22.137141
0.0,1,22.141405
0.0,1,22.143325
0.0,1,22.145267
0.0,1,22.147115
0.0,1,22.149068
0.0,1,22.150897
0.0,1,22.152728
0.0,1,22.154557
0.0,1,22.15646
0.0,1,22.158322
0.0,1,22.160218
0.0,1,22.162158
0.0,1,22.164118
0.0,1,22.165976
0.0,1,22.167809
0.0,1,22.169626
0.0,1,22.171533
0.0,1,22.173356
0.0,1,22.175214
0.0,1,22.177143
0.0,1,22.179161
0.0,1,22.180991
0.0,1,22.182838
0.0,1,22.184663
0.0,1,22.186563
0.0,1,22.188411
0.0,1,22.190241
0.0,1,22.192112
0.0,1,22.194108
0.0,1,22.195992
0.0,1,22.19782
0.0,1,22.199652
0.0,1,22.201571
0.0,1,22.203398
0.0,1,22.205225
0.0,1,22.207051
0.0,1,22.209015
0.0,1,22.21097
0.0,1,22.212841
0.0,1,22.214665
0.0,1,22.216605
0.0,1,22.218434
0.0,1,22.22026
0.0,1,22.222092
0.0,1,22.223999
0.0,1,22.225898
0.0,1,22.22785
0.0,1,22.229725
0.0,1,22.231658
0.0,1,22.2335
0.0,1,22.235334
0.0,1,22.237158
0.0,1,22.239055
0.0,1,22.240886
0.0,1,22.242775
0.0,1,22.244785
0.0,1,22.246813
0.0,1,22.248653
0.0,1,22.250487
0.0,1,22.252311
0.0,1,22.254214
0.0,1,22.25604
0.0,1,22.257871
0.0,1,22.259775
0.0,1,22.261857
0.0,1,22.263707
0.0,1,22.265533
0.0,1,22.267359
0.0,1,22.269266
0.0,1,22.271094
0.0,1,22.272918
0.0,1,22.27475
0.0,1,22.276711
0.0,1,22.27865
0.0,1,22.280515
0.0,1,22.282348
0.0,1,22.284283
0.0,1,22.286116
0.0,1,22.287944
0.0,1,22.289775
0.0,1,22.291682
0.0,1,22.293585
0.0,1,22.295551
0.0,1,22.29739
0.0,1,22.299321
0.0,1,22.301146
0.0,1,22.302977
0.0,1,22.304795
0.0,1,22.306696
0.0,1,22.308541
0.0,1,22.310442
0.0,1,22.312343
0.0,1,22.314294
0.0,1,22.316123
0.0,1,22.317966
0.0,1,22.319785
0.0,1,22.321674
0.0,1,22.323508
0.0,1,22.325381
0.0,1,22.327307
0.0,1,22.331716
0.0,1,22.333578
0.0,1,22.33542
0.0,1,22.337257
0.0,1,22.339157
0.0,1,22.340977
0.0,1,22.34289
0.0,1,22.344787
0.0,1,22.346759
0.0,1,22.348595
0.0,1,22.350425
0.0,1,22.352252
0.0,1,22.354145
0.0,1,22.355969
0.0,1,22.357801
0.0,1,22.359694
0.0,1,22.361724
0.0,1,22.363593
0.0,1,22.36542
0.0,1,22.367258
0.0,1,22.369171
0.0,1,22.370994
0.0,1,22.372804
0.0,1,22.37466
0.0,1,22.376638
0.0,1,22.378575
0.0,1,22.380402
0.0,1,22.382242
0.0,1,22.384153
0.0,1,22.38597
0.0,1,22.387799
0.0,1,22.389622
0.0,1,22.391562
0.0,1,22.393486
0.0,1,22.395432
0.0,1,22.397274
0.0,1,22.399212
0.0,1,22.40104
0.0,1,22.402858
0.0,1,22.404675
0.0,1,22.406579
0.0,1,22.408476
0.0,1,22.410414
0.0,1,22.412284
0.0,1,22.414222
0.0,1,22.416049
0.0,1,22.417871
0.0,1,22.419695
0.0,1,22.421597
0.0,1,22.423433
0.0,1,22.425293
0.0,1,22.427235
0.0,1,22.429226
0.0,1,22.431043
0.0,1,22.432878
0.0,1,22.4347
0.0,1,22.436609
0.0,1,22.438448
0.0,1,22.440291
